,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
506,46.58041,-92.28748,2015,125,Railroad,C,"[-92.31348, 46.56241, -92.26148, 46.59841]",2015-05-06
507,32.6612,-94.345093,2014,138,Railroad,A,"[-94.37109, 32.6432, -94.31909, 32.6792]",2014-05-19
508,47.57833333,-115.24,2014,212,Railroad,B,"[-115.266, 47.56033, -115.214, 47.59633]",2014-08-01
509,36.6069,-88.6917,2015,293,Railroad,B,"[-88.7177, 36.5889, -88.6657, 36.6249]",2015-10-21
510,33.231658,-94.62781899999999,2014,55,Railroad,B,"[-94.65382, 33.21366, -94.60182, 33.24966]",2014-02-25
511,43.498431,-70.435225,2014,128,Railroad,A,"[-70.46122, 43.48043, -70.40923, 43.51643]",2014-05-09
512,40.3525,-79.85611,2014,73,Railroad,A,"[-79.88211, 40.3345, -79.83011, 40.3705]",2014-03-15
513,28.6789201,-96.9306933,2014,88,Railroad,B,"[-96.95669, 28.66092, -96.90469, 28.69692]",2014-03-30
514,32.695312,-81.242317,2014,239,Railroad,B,"[-81.26832, 32.67731, -81.21632, 32.71331]",2014-08-28
515,43.71305556,-105.36111111,2015,270,Railroad,A,"[-105.38711, 43.69506, -105.33511, 43.73106]",2015-09-28
516,42.09548,-102.8388,2014,215,Railroad,A,"[-102.8648, 42.07748, -102.8128, 42.11348]",2014-08-04
517,44.787045,-68.854209,2015,214,Railroad,A,"[-68.88021, 44.76904, -68.82821, 44.80504]",2015-08-03
518,41.47138889,-120.93694444,2014,184,Railroad,E,"[-120.96294, 41.45339, -120.91094, 41.48939]",2014-07-04
519,43.7225,-105.36083333,2015,203,Railroad,C,"[-105.38683, 43.7045, -105.33483, 43.7405]",2015-07-23
520,47.54422062,-92.61612623,2015,122,Railroad,B,"[-92.64213, 47.52622, -92.59013, 47.56222]",2015-05-03
521,44.28792,-105.29876999999999,2014,228,Railroad,B,"[-105.32477, 44.26992, -105.27277, 44.30592]",2014-08-17
522,30.93798611,-82.10531389,2015,297,Railroad,A,"[-82.13131, 30.91999, -82.07931, 30.95599]",2015-10-25
523,41.07423,-102.0119,2014,211,Railroad,B,"[-102.0379, 41.05623, -101.9859, 41.09223]",2014-07-31
524,30.7609201,-98.27403649,2014,114,Railroad,C,"[-98.30004, 30.74292, -98.24804, 30.77892]",2014-04-25
525,46.92874975,-92.91976299,2014,101,Railroad,A,"[-92.94576, 46.91075, -92.89376, 46.94675]",2014-04-12
526,37.30363015,-81.10416263,2014,117,Railroad,B,"[-81.13016, 37.28563, -81.07816, 37.32163]",2014-04-28
