,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
309,48.5902,-117.9286,2015,184,Fireworks,E,"[-117.9546, 48.5722, -117.9026, 48.6082]",2015-07-04
310,46.44076,-120.41502,2014,185,Fireworks,B,"[-120.44102, 46.42276, -120.38902, 46.45876]",2014-07-05
311,45.57463,-87.99376,2014,222,Fireworks,B,"[-88.01976, 45.55663, -87.96776, 45.59263]",2014-08-11
312,48.143190000000004,-118.2139,2014,185,Fireworks,B,"[-118.2399, 48.12519, -118.1879, 48.16119]",2014-07-05
313,47.615,-101.8372,2014,171,Fireworks,B,"[-101.8632, 47.597, -101.8112, 47.633]",2014-06-21
314,40.440381,-120.658178,2015,188,Fireworks,B,"[-120.68418, 40.42238, -120.63218, 40.45838]",2015-07-08
315,44.75,-121.2875,2014,189,Fireworks,B,"[-121.3135, 44.732, -121.2615, 44.768]",2014-07-09
316,45.45191158,-93.14844689,2015,92,Fireworks,B,"[-93.17445, 45.43391, -93.12245, 45.46991]",2015-04-03
317,40.3064,-109.8908,2014,185,Fireworks,A,"[-109.9168, 40.2884, -109.8648, 40.3244]",2014-07-05
318,48.5775,-113.0217,2015,206,Fireworks,B,"[-113.0477, 48.5595, -112.9957, 48.5955]",2015-07-26
319,45.4297,-108.5328,2015,40,Fireworks,A,"[-108.5588, 45.4117, -108.5068, 45.4477]",2015-02-10
320,32.66401,-92.63445,2014,4,Fireworks,B,"[-92.66045, 32.64601, -92.60845, 32.68201]",2014-01-05
321,44.10633,-99.71958000000001,2014,185,Fireworks,B,"[-99.74558, 44.08833, -99.69358, 44.12433]",2014-07-05
322,40.356296,-109.790302,2014,186,Fireworks,A,"[-109.8163, 40.3383, -109.7643, 40.3743]",2014-07-06
323,41.48921,-109.31546000000002,2014,188,Fireworks,C,"[-109.34146, 41.47121, -109.28946, 41.50721]",2014-07-08
324,37.510659000000004,-110.71985600000001,2015,185,Fireworks,A,"[-110.74586, 37.49266, -110.69386, 37.52866]",2015-07-05
325,48.8716,-122.125,2015,174,Fireworks,A,"[-122.151, 48.8536, -122.099, 48.8896]",2015-06-24
326,37.59612744,-82.06569079,2015,319,Fireworks,C,"[-82.09169, 37.57813, -82.03969, 37.61413]",2015-11-16
327,37.30676178,-81.67513449,2015,299,Fireworks,A,"[-81.70113, 37.28876, -81.64913, 37.32476]",2015-10-27
